subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
PI 650141	Repeat Content (COT Value—DNA (pg/2C))	1.6			Bayer Crop Science		green house in California Bay area		
PI 650142A	Repeat Content (COT Value—DNA (pg/2C))	1.44			Bayer Crop Science		green house in California Bay area		
PI 650142B	Repeat Content (COT Value—DNA (pg/2C))	0.58			Bayer Crop Science		green house in California Bay area		
PI 650143	Repeat Content (COT Value—DNA (pg/2C))	1.29			Bayer Crop Science		green house in California Bay area		
PI 650144	Repeat Content (COT Value—DNA (pg/2C))	1.25			Bayer Crop Science		green house in California Bay area		
PI 650145	Repeat Content (COT Value—DNA (pg/2C))	1.33			Bayer Crop Science		green house in California Bay area		
PI 650146	Repeat Content (COT Value—DNA (pg/2C))	1.33			Bayer Crop Science		green house in California Bay area		
PI 650147	Repeat Content (COT Value—DNA (pg/2C))	1.37			Bayer Crop Science		green house in California Bay area		
PI 650148	Repeat Content (COT Value—DNA (pg/2C))	1.27			Bayer Crop Science		green house in California Bay area		
PI 650149	Repeat Content (COT Value—DNA (pg/2C))	1.3			Bayer Crop Science		green house in California Bay area		
PI 650150	Repeat Content (COT Value—DNA (pg/2C))	0.98			Bayer Crop Science		green house in California Bay area		
PI 650151	Repeat Content (COT Value—DNA (pg/2C))	1.43			Bayer Crop Science		green house in California Bay area		
PI 650152	Repeat Content (COT Value—DNA (pg/2C))	1.15			Bayer Crop Science		green house in California Bay area		
PI 650153	Repeat Content (COT Value—DNA (pg/2C))	1.2			Bayer Crop Science		green house in California Bay area		
PI 650154	Repeat Content (COT Value—DNA (pg/2C))	0.97			Bayer Crop Science		green house in California Bay area		
PI 650155	Repeat Content (COT Value—DNA (pg/2C))	1.42			Bayer Crop Science		green house in California Bay area		
PI 650156	Repeat Content (COT Value—DNA (pg/2C))	0.83			Bayer Crop Science		green house in California Bay area		
PI 650157A	Repeat Content (COT Value—DNA (pg/2C))	1.35			Bayer Crop Science		green house in California Bay area		
PI 650157B	Repeat Content (COT Value—DNA (pg/2C))	1.23			Bayer Crop Science		green house in California Bay area		
PI 650158A	Repeat Content (COT Value—DNA (pg/2C))	1.35			Bayer Crop Science		green house in California Bay area		
PI 650158B	Repeat Content (COT Value—DNA (pg/2C))	0.97			Bayer Crop Science		green house in California Bay area		
PI 650159	Repeat Content (COT Value—DNA (pg/2C))	1.46			Bayer Crop Science		green house in California Bay area		
PI 650163	Repeat Content (COT Value—DNA (pg/2C))	1.66			Bayer Crop Science		green house in California Bay area		
PI 650164	Repeat Content (COT Value—DNA (pg/2C))	1.62			Bayer Crop Science		green house in California Bay area		
PI 650165	Repeat Content (COT Value—DNA (pg/2C))	1.58			Bayer Crop Science		green house in California Bay area		
PI 650166	Repeat Content (COT Value—DNA (pg/2C))	1.67			Bayer Crop Science		green house in California Bay area		
PI 650167	Repeat Content (COT Value—DNA (pg/2C))	1.61			Bayer Crop Science		green house in California Bay area		
PI 650168	Repeat Content (COT Value—DNA (pg/2C))	1.48			Bayer Crop Science		green house in California Bay area		
Suneson	Repeat Content (COT Value—DNA (pg/2C))	1.14			Bayer Crop Science		green house in California Bay area		
